,Close,Predictions
182132,1594.4,1589.8794
182133,1588.75,1593.6366
182134,1589.69,1587.9949
182135,1585.94,1589.4144
182136,1582.99,1585.4354
182137,1585.26,1582.867
182138,1585.0,1585.076
182139,1587.25,1584.5464
182140,1578.45,1586.8202
182141,1561.12,1578.0077
182142,1565.76,1561.7152
182143,1564.76,1566.9237
182144,1561.62,1564.871
182145,1567.89,1562.0098
182146,1566.3,1568.0542
182147,1574.01,1565.8351
182148,1569.3,1573.618
182149,1566.74,1568.3348
182150,1564.88,1566.4532
182151,1558.76,1564.5382
182152,1547.55,1558.625
182153,1544.07,1547.9961
182154,1547.92,1545.0247
182155,1548.56,1548.4407
182156,1553.16,1548.5658
182157,1555.47,1553.0115
182158,1557.24,1554.8291
182159,1555.94,1556.519
182160,1556.06,1555.166
182161,1554.01,1555.4365
182162,1553.41,1553.3864
182163,1553.6,1552.9763
182164,1555.6,1553.1251
182165,1556.0,1555.0564
182166,1553.98,1555.3236
182167,1553.24,1553.414
182168,1562.24,1552.8306
182169,1558.1,1561.5675
182170,1561.6,1556.9397
182171,1560.21,1561.025
182172,1557.91,1559.241
182173,1558.99,1557.3262
182174,1560.9,1558.4718
182175,1558.5,1560.2155
182176,1557.74,1557.8298
182177,1553.92,1557.3293
182178,1560.48,1553.5511
182179,1570.95,1560.1753
182180,1567.78,1569.7849
182181,1568.49,1566.3326
182182,1568.32,1567.6572
182183,1560.48,1567.3224
182184,1597.52,1559.8325
182185,1614.53,1596.5463
182186,1600.07,1610.5762
182187,1563.69,1597.1304
182188,1573.81,1563.1113
182189,1539.9,1574.9896
182190,1541.92,1540.0516
182191,1535.92,1544.8651
182192,1514.36,1537.1405
182193,1512.19,1516.6108
182194,1510.75,1515.1906
182195,1511.27,1512.5985
182196,1508.32,1512.7532
182197,1509.44,1509.3262
182198,1510.34,1510.27
182199,1514.3,1510.619
182200,1512.09,1514.2357
182201,1515.72,1511.6843
182202,1511.06,1515.422
182203,1511.5,1510.4701
182204,1517.14,1511.3572
182205,1519.7,1516.5425
182206,1521.51,1518.7062
182207,1518.34,1520.5474
182208,1517.68,1517.4679
182209,1526.72,1517.1622
182210,1529.28,1525.8887
182211,1531.49,1527.8287
182212,1532.69,1530.2793
182213,1538.94,1531.4471
182214,1540.84,1537.6561
182215,1543.2,1539.2573
182216,1545.07,1541.8354
182217,1548.62,1543.6881
182218,1547.24,1547.2716
182219,1543.59,1545.908
182220,1546.84,1542.7256
182221,1553.7,1546.1652
182222,1549.1,1552.5841
182223,1547.35,1547.897
182224,1557.8,1546.8303
182225,1552.13,1556.9542
182226,1555.0,1550.7803
182227,1553.34,1554.4528
182228,1551.09,1552.3972
182229,1549.86,1550.5518
182230,1550.79,1549.4357
182231,1551.76,1550.3701
182232,1547.61,1551.2166
182233,1547.18,1547.1512
182234,1548.68,1547.0236
182235,1547.45,1548.3087
182236,1554.16,1546.9956
182237,1546.36,1553.6418
182238,1544.7,1545.5288
182239,1544.04,1544.7096
182240,1548.43,1543.781
182241,1541.91,1548.07
182242,1542.27,1541.3682
182243,1543.78,1542.3063
182244,1547.34,1543.4025
182245,1550.86,1546.7988
182246,1552.23,1550.0122
182247,1552.4,1551.2594
182248,1551.18,1551.4862
182249,1545.93,1550.3715
182250,1544.44,1545.3925
182251,1544.22,1544.2744
182252,1541.59,1543.957
182253,1539.74,1541.3674
182254,1529.91,1539.6936
182255,1531.95,1530.0833
182256,1535.9,1532.5721
182257,1529.71,1535.7523
182258,1528.43,1529.5125
182259,1529.77,1528.7076
182260,1533.45,1529.7073
182261,1534.91,1533.0967
182262,1536.55,1534.255
182263,1525.61,1535.8641
182264,1543.58,1525.1436
182265,1551.11,1543.41
182266,1552.57,1549.0798
182267,1551.79,1550.9274
182268,1546.26,1550.3513
182269,1541.95,1545.204
182270,1542.25,1541.4668
182271,1542.46,1541.9164
182272,1544.52,1542.0079
182273,1539.85,1544.0482
182274,1545.32,1539.364
182275,1546.8,1545.0679
182276,1544.98,1545.9176
182277,1543.53,1544.3142
182278,1542.52,1543.0425
182279,1541.01,1542.0897
182280,1540.62,1540.6407
182281,1546.23,1540.317
182282,1543.51,1545.727
182283,1545.23,1542.689
182284,1544.78,1544.776
182285,1546.94,1544.073
182286,1543.03,1546.32
182287,1544.13,1542.3489
182288,1540.88,1543.7932
182289,1540.07,1540.3824
182290,1539.86,1539.8838
182291,1540.72,1539.5594
182292,1541.07,1540.3734
182293,1541.44,1540.6134
182294,1542.61,1540.9592
182295,1543.2,1542.0605
182296,1537.69,1542.562
182297,1535.43,1537.2069
182298,1532.54,1535.3851
182299,1531.21,1532.4658
182300,1527.04,1531.2623
182301,1528.08,1527.1102
182302,1529.66,1528.2734
182303,1531.01,1529.4674
182304,1532.2,1530.6577
182305,1538.49,1531.7076
182306,1535.19,1537.7538
182307,1538.61,1534.1633
182308,1539.29,1537.9912
182309,1537.0,1538.2815
182310,1537.72,1536.2416
182311,1538.46,1537.1404
182312,1543.3,1537.7634
182313,1543.02,1542.5079
182314,1540.22,1541.9788
182315,1541.28,1539.5227
182316,1538.44,1540.7388
182317,1542.51,1537.834
182318,1547.14,1542.0691
182319,1548.92,1546.1917
182320,1547.89,1547.8455
182321,1549.45,1546.932
182322,1550.5,1548.6285
182323,1551.0,1549.5638
182324,1549.28,1550.1235
182325,1551.76,1548.5105
182326,1552.99,1551.1124
182327,1561.97,1552.1205
182328,1566.8,1560.954
182329,1579.08,1565.1698
182330,1579.36,1577.3048
182331,1582.18,1577.0647
182332,1576.69,1580.4728
182333,1576.18,1575.067
182334,1582.48,1575.2662
182335,1587.43,1581.3788
182336,1587.7,1585.9761
182337,1582.87,1586.2966
182338,1583.83,1581.8352
182339,1579.33,1583.1768
182340,1578.03,1578.6152
182341,1580.57,1577.7662
182342,1583.31,1580.1549
182343,1579.52,1582.6484
182344,1578.88,1578.8643
182345,1578.24,1578.5658
182346,1578.85,1577.801
182347,1594.68,1578.4279
182348,1589.84,1593.807
182349,1585.33,1588.1013
182350,1580.78,1584.6786
182351,1577.24,1580.2721
182352,1572.66,1577.0438
182353,1575.39,1572.6526
182354,1594.34,1575.4744
182355,1609.73,1593.5784
182356,1614.68,1607.5137
182357,1622.46,1612.1663
182358,1611.01,1620.0781
182359,1616.45,1608.6954
182360,1636.47,1615.2925
182361,1655.05,1634.3274
182362,1660.4,1651.8643
182363,1660.45,1656.9519
182364,1649.77,1657.5408
182365,1645.13,1647.474
182366,1635.43,1643.927
182367,1624.97,1634.6179
182368,1621.69,1625.0894
182369,1625.08,1622.2754
182370,1619.75,1625.4425
182371,1621.9,1619.8208
182372,1622.25,1622.2458
182373,1618.99,1622.0558
182374,1621.0,1618.8243
182375,1622.83,1620.8665
182376,1620.28,1622.3168
182377,1635.52,1619.734
182378,1644.22,1634.838
182379,1637.51,1642.2928
182380,1644.81,1635.8109
182381,1639.96,1643.6865
182382,1645.48,1638.3016
182383,1648.29,1644.4961
182384,1642.68,1646.7894
182385,1641.92,1641.4883
182386,1644.72,1641.2472
182387,1645.55,1643.9086
182388,1643.55,1644.6234
182389,1641.87,1642.7487
182390,1643.0,1641.2632
182391,1648.37,1642.419
182392,1649.99,1647.5819
182393,1647.44,1648.8959
182394,1651.57,1646.4958
182395,1649.66,1650.7596
182396,1644.77,1648.5664
182397,1646.67,1644.1011
182398,1642.07,1646.2039
182399,1644.78,1641.433
182400,1636.47,1644.4877
182401,1643.69,1635.9512
182402,1659.07,1643.668
182403,1658.28,1657.9314
182404,1654.28,1656.5188
182405,1654.52,1653.1493
182406,1649.55,1653.5562
182407,1653.72,1648.6233
182408,1652.68,1653.1433
182409,1651.55,1651.7277
182410,1649.99,1650.9113
182411,1648.97,1649.3854
182412,1651.08,1648.461
182413,1644.18,1650.5376
182414,1644.26,1643.5883
182415,1646.75,1644.1594
182416,1650.29,1646.2913
182417,1648.97,1649.63
182418,1647.97,1648.1533
182419,1643.67,1647.3434
182420,1645.89,1643.099
182421,1647.74,1645.5216
182422,1648.72,1647.0337
182423,1646.76,1647.9825
182424,1651.88,1646.0292
182425,1654.37,1651.2024
182426,1653.28,1653.2549
182427,1653.66,1652.2549
182428,1652.6,1652.7773
182429,1651.32,1651.7058
182430,1652.32,1650.5839
182431,1651.36,1651.6389
182432,1644.98,1650.621
182433,1643.01,1644.4729
182434,1640.16,1642.891
182435,1643.32,1639.9666
182436,1645.21,1643.1727
182437,1640.0,1644.6614
182438,1639.6,1639.5007
182439,1640.72,1639.4156
182440,1640.95,1640.2847
182441,1639.3,1640.4199
182442,1640.82,1638.78
182443,1641.66,1640.341
182444,1646.14,1640.979
182445,1648.37,1645.3734
182446,1648.9,1647.2932
182447,1649.58,1647.8522
182448,1645.37,1648.5695
182449,1641.62,1644.4524
182450,1642.36,1641.1097
182451,1641.2,1641.9492
182452,1641.64,1640.672
182453,1632.36,1641.2148
182454,1634.96,1631.9996
182455,1634.99,1635.12
182456,1637.28,1634.5708
182457,1632.72,1636.9176
182458,1625.56,1632.197
182459,1629.1,1625.497
182460,1630.92,1629.1694
182461,1638.01,1630.4304
182462,1637.63,1637.3822
182463,1635.87,1636.5446
182464,1636.22,1635.0829
182465,1642.45,1635.4749
182466,1639.38,1641.5409
182467,1637.25,1638.1978
182468,1633.94,1636.5732
182469,1633.83,1633.3396
182470,1636.25,1633.4248
182471,1636.58,1635.6991
182472,1635.73,1635.8828
182473,1630.37,1635.1007
182474,1629.36,1629.8772
182475,1629.96,1629.1782
182476,1631.16,1629.6085
182477,1630.13,1630.7114
182478,1630.0,1629.6038
182479,1633.24,1629.5408
182480,1632.21,1632.6436
182481,1633.62,1631.4097
182482,1629.19,1632.9673
182483,1631.46,1628.4698
182484,1630.25,1631.0469
182485,1630.46,1629.5372
182486,1632.88,1629.9408
182487,1632.53,1632.2217
182488,1633.97,1631.7432
182489,1632.35,1633.263
182490,1629.2,1631.5587
182491,1632.32,1628.644
182492,1626.05,1631.838
182493,1625.05,1625.3918
182494,1628.56,1624.9379
182495,1626.98,1628.1508
182496,1625.72,1626.3615
182497,1624.53,1625.317
182498,1630.89,1624.1083
182499,1629.35,1630.3557
182500,1630.56,1628.3799
182501,1628.74,1629.9034
182502,1628.5,1627.9366
182503,1614.24,1627.8997
182504,1614.53,1613.8688
182505,1618.06,1615.0624
182506,1618.51,1617.9071
182507,1616.53,1618.1652
182508,1613.88,1616.2167
182509,1618.99,1613.6599
182510,1620.8,1618.6855
182511,1621.24,1619.9884
182512,1620.14,1620.4833
182513,1620.12,1619.3911
182514,1620.64,1619.4594
182515,1619.84,1619.9398
182516,1618.34,1619.1483
182517,1618.05,1617.762
182518,1615.38,1617.547
182519,1615.66,1614.8983
182520,1616.45,1615.3292
182521,1616.68,1615.9598
182522,1615.31,1616.1385
182523,1616.91,1614.7783
182524,1615.97,1616.4135
182525,1618.78,1615.3185
182526,1621.48,1618.1901
182527,1622.88,1620.6001
182528,1623.95,1621.9279
182529,1621.82,1622.9908
182530,1633.14,1620.9122
182531,1631.46,1632.2244
182532,1629.1,1629.8337
182533,1630.12,1628.1478
182534,1632.72,1629.2218
182535,1628.23,1631.7313
182536,1628.53,1627.2847
182537,1627.88,1628.0084
182538,1628.7,1627.2035
182539,1628.83,1628.1199
182540,1628.35,1628.1666
182541,1620.98,1627.7262
182542,1618.92,1620.5243
182543,1620.35,1618.9415
182544,1624.13,1620.1626
182545,1620.4,1623.6993
182546,1619.29,1619.8049
182547,1618.36,1619.0336
182548,1617.66,1617.9768
182549,1619.76,1617.3004
182550,1622.84,1619.3258
182551,1621.53,1622.1536
182552,1618.22,1620.7338
182553,1621.15,1617.663
182554,1627.64,1620.6713
182555,1626.42,1626.734
182556,1631.21,1625.2742
182557,1630.32,1630.2943
182558,1630.35,1629.074
182559,1623.77,1629.4219
182560,1618.46,1622.9607
182561,1622.37,1618.2483
182562,1625.03,1622.1906
182563,1622.09,1624.3889
182564,1622.24,1621.491
182565,1617.24,1621.8562
182566,1615.77,1616.7921
182567,1616.04,1615.6685
182568,1611.81,1615.7866
182569,1609.0,1611.5583
182570,1608.19,1609.0259
182571,1610.59,1608.1711
182572,1611.4,1610.4105
182573,1611.39,1610.947
182574,1605.72,1610.9089
182575,1610.41,1605.3153
182576,1610.55,1610.2219
182577,1609.23,1609.8013
182578,1607.43,1608.6984
182579,1611.82,1606.9594
182580,1610.52,1611.314
182581,1610.7,1609.6873
182582,1608.14,1610.1249
182583,1603.81,1607.522
182584,1595.96,1603.4741
182585,1601.0,1595.9556
182586,1601.09,1601.2048
182587,1601.82,1600.6229
182588,1573.24,1601.5083
182589,1581.49,1573.4059
182590,1575.01,1583.262
182591,1568.29,1575.098
182592,1574.16,1569.3151
182593,1576.45,1574.8866
182594,1572.26,1576.3219
182595,1573.28,1572.1637
182596,1569.41,1573.3201
182597,1575.4,1569.1847
182598,1584.56,1575.2623
182599,1582.41,1583.5743
182600,1591.13,1581.1365
182601,1588.6,1590.1307
182602,1593.31,1587.0159
182603,1592.69,1592.2548
182604,1586.74,1591.2838
182605,1584.99,1585.8516
182606,1585.99,1584.5582
182607,1587.5,1585.4962
182608,1580.24,1586.9111
182609,1581.17,1579.7748
182610,1585.47,1581.1926
182611,1587.54,1584.9989
182612,1586.5,1586.8003
182613,1586.99,1585.7784
182614,1592.53,1586.3718
182615,1588.24,1591.7096
182616,1582.47,1587.2129
182617,1583.26,1582.0991
182618,1583.0,1583.0566
182619,1575.59,1582.565
182620,1570.34,1575.3925
182621,1574.24,1570.6815
182622,1565.55,1574.4614
182623,1550.01,1565.4694
182624,1560.41,1550.9495
182625,1560.81,1561.5637
182626,1567.01,1560.5112
182627,1568.08,1566.8827
182628,1572.39,1567.3042
182629,1574.07,1571.6394
182630,1569.85,1572.9662
182631,1564.1,1568.9443
182632,1573.45,1563.6903
182633,1580.52,1573.052
182634,1580.49,1579.1707
182635,1578.54,1579.1497
182636,1576.35,1577.5239
182637,1580.07,1575.5568
182638,1579.83,1579.3372
182639,1580.0,1578.853
182640,1580.66,1579.2571
182641,1576.71,1579.8992
182642,1581.62,1576.0569
182643,1584.51,1581.1593
182644,1583.29,1583.5212
182645,1578.31,1582.3981
182646,1578.56,1577.7167
182647,1579.3,1578.2509
182648,1577.69,1578.781
182649,1579.38,1577.2052
182650,1576.11,1578.9685
182651,1572.52,1575.5824
182652,1579.07,1572.35
182653,1581.89,1578.7987
182654,1582.08,1580.9778
182655,1592.03,1581.2518
182656,1587.14,1591.0272
182657,1587.17,1585.6493
182658,1580.8,1586.4594
182659,1578.2,1580.0398
182660,1581.44,1578.031
182661,1583.8,1581.123
182662,1584.52,1583.1622
182663,1585.56,1583.8378
182664,1587.32,1584.8662
182665,1593.87,1586.5371
182666,1590.72,1592.8801
182667,1588.81,1589.4827
182668,1590.19,1588.1245
182669,1593.58,1589.4838
182670,1600.33,1592.7205
182671,1600.52,1599.2122
182672,1606.56,1599.1482
182673,1602.76,1605.3645
182674,1602.62,1601.317
182675,1601.64,1601.7751
182676,1597.64,1600.7303
182677,1596.34,1597.001
182678,1577.42,1595.9961
182679,1575.4,1577.4617
182680,1571.27,1576.656
182681,1551.16,1571.8932
182682,1555.47,1552.4288
182683,1559.22,1557.5197
182684,1565.39,1559.7964
182685,1569.04,1565.5826
182686,1566.89,1568.5819
182687,1568.1,1566.322
182688,1573.32,1567.6488
182689,1571.83,1572.5142
182690,1567.71,1570.791
182691,1561.56,1567.0968
182692,1568.3,1561.3044
182693,1571.68,1568.1469
182694,1569.67,1570.7712
182695,1571.35,1568.9039
182696,1569.23,1570.7567
182697,1574.65,1568.4999
182698,1572.22,1574.0304
182699,1538.85,1571.2285
182700,1540.87,1539.1212
182701,1526.61,1543.1182
182702,1519.77,1527.6179
182703,1507.07,1521.9884
182704,1469.7,1509.0938
182705,1482.98,1473.1346
182706,1471.13,1487.4996
182707,1465.0,1472.8939
182708,1451.64,1467.9799
182709,1449.64,1454.1804
182710,1467.99,1452.4274
182711,1470.39,1469.1149
182712,1470.01,1469.7205
182713,1472.45,1469.7526
182714,1485.76,1471.962
182715,1485.16,1484.6069
182716,1480.59,1483.254
182717,1483.14,1479.5599
182718,1495.0,1482.3456
182719,1492.0,1493.6008
182720,1485.11,1490.1682
182721,1486.15,1484.3567
182722,1492.12,1485.7458
182723,1486.57,1491.2753
182724,1485.09,1485.6437
182725,1489.57,1484.8887
182726,1493.13,1489.068
182727,1489.7,1492.2104
182728,1489.02,1488.8722
182729,1482.01,1488.6079
182730,1480.04,1481.7173
182731,1479.15,1480.2799
182732,1484.09,1479.1893
182733,1482.75,1483.9237
182734,1480.0,1482.1831
182735,1476.87,1479.7919
182736,1486.39,1476.8059
182737,1480.78,1486.0798
182738,1473.04,1479.837
182739,1478.89,1473.1598
182740,1476.47,1478.9917
182741,1471.69,1475.9082
182742,1473.25,1471.7051
182743,1462.03,1473.3215
182744,1465.29,1462.1072
182745,1461.4,1466.0283
182746,1439.19,1461.3846
182747,1444.13,1440.2988
182748,1448.28,1446.1853
182749,1429.29,1448.5778
182750,1442.37,1430.0905
182751,1462.48,1443.887
182752,1546.84,1461.2267
182753,1541.27,1542.2242
182754,1562.64,1532.4471
182755,1545.82,1557.9028
182756,1531.09,1540.0168
182757,1509.61,1528.6686
182758,1501.25,1508.5814
182759,1447.42,1501.9825
182760,1412.07,1449.7833
182761,1377.9,1419.0376
182762,1372.84,1385.6947
182763,1346.14,1380.933
182764,1333.73,1352.8177
182765,1281.69,1341.4005
182766,1321.97,1289.8329
182767,1315.39,1330.1127
182768,1303.65,1316.4955
182769,1296.0,1307.2192
182770,1321.16,1299.182
182771,1310.57,1322.4901
182772,1316.65,1309.5823
182773,1317.14,1317.2456
182774,1335.1,1316.3086
182775,1336.7,1333.7738
182776,1325.44,1333.9714
182777,1327.61,1324.2678
182778,1320.9,1327.2883
182779,1318.58,1320.2515
182780,1331.96,1318.7451
182781,1329.65,1331.2576
182782,1344.32,1328.0033
182783,1334.77,1342.9683
182784,1323.41,1332.6997
182785,1330.99,1323.5295
182786,1328.12,1331.045
182787,1317.5,1327.23
182788,1322.72,1317.7415
182789,1317.72,1323.2179
182790,1324.27,1317.4257
182791,1317.22,1324.2683
182792,1321.32,1316.6458
182793,1325.74,1321.4072
182794,1304.69,1324.8123
182795,1295.01,1304.6782
182796,1285.01,1297.1216
182797,1299.21,1286.9409
182798,1302.29,1300.444
182799,1312.39,1301.4221
182800,1308.64,1311.468
182801,1312.36,1307.1589
182802,1305.5,1311.5867
182803,1303.99,1304.5543
182804,1293.42,1303.9156
182805,1305.17,1293.5432
182806,1309.01,1305.4161
182807,1302.81,1307.5175
182808,1301.36,1302.0448
182809,1303.32,1301.249
182810,1302.36,1302.8765
182811,1294.32,1301.7461
182812,1293.75,1294.2408
182813,1293.41,1294.1735
182814,1275.5,1293.3513
182815,1274.35,1276.2438
182816,1264.54,1276.2664
182817,1263.44,1265.745
182818,1269.03,1265.1339
182819,1263.59,1269.5475
182820,1235.08,1263.6595
182821,1243.28,1237.1056
182822,1218.78,1246.3461
182823,1216.24,1220.4514
182824,1168.96,1220.03
182825,1169.94,1173.4603
182826,1194.47,1177.2865
182827,1195.02,1196.2096
182828,1201.89,1194.2693
182829,1209.01,1201.6085
182830,1202.61,1207.4684
182831,1220.04,1201.301
182832,1240.52,1218.6226
182833,1221.44,1236.3107
182834,1234.65,1218.1718
182835,1227.03,1233.5836
182836,1214.97,1224.4574
182837,1209.37,1214.8441
182838,1223.28,1209.9908
182839,1214.53,1222.8678
182840,1212.8,1213.1626
182841,1201.64,1213.0284
182842,1228.11,1201.9478
182843,1225.89,1227.6436
182844,1228.01,1222.7284
182845,1222.66,1226.6869
182846,1169.67,1221.2963
182847,1163.02,1172.0896
182848,1178.19,1169.405
182849,1166.63,1180.2961
182850,1192.49,1167.3688
182851,1174.29,1192.8995
182852,1183.29,1172.6361
182853,1159.88,1184.0873
182854,1169.99,1159.8784
182855,1168.53,1171.7512
182856,1155.95,1167.6722
182857,1156.05,1156.577
182858,1153.45,1157.1989
182859,1163.86,1153.7192
182860,1182.08,1163.4768
182861,1196.29,1179.3889
182862,1197.9,1192.0966
182863,1195.47,1193.936
182864,1187.33,1192.7886
182865,1187.31,1185.7812
182866,1161.68,1186.5385
182867,1164.99,1162.0817
182868,1154.15,1167.1819
182869,1113.65,1154.8341
182870,1109.84,1117.7726
182871,1106.68,1116.0615
182872,1118.03,1109.9197
182873,1126.68,1119.7482
182874,1124.63,1125.8735
182875,1117.65,1123.6615
182876,1109.91,1117.5955
182877,1087.4,1110.5964
182878,1095.03,1089.5282
182879,1102.73,1097.5498
182880,1118.17,1102.0625
182881,1139.95,1116.1132
182882,1131.42,1135.5762
182883,1146.14,1127.1926
182884,1152.18,1143.4409
182885,1141.55,1147.7129
182886,1145.27,1138.8314
182887,1137.8,1143.8323
182888,1134.66,1136.1464
182889,1138.76,1134.2775
182890,1145.76,1137.8693
182891,1149.98,1143.9615
182892,1165.61,1147.6887
182893,1170.1,1162.6025
182894,1183.17,1166.1195
182895,1174.16,1179.4558
182896,1169.84,1170.6523
182897,1163.61,1168.5935
182898,1166.25,1162.7344
182899,1176.4,1165.6545
182900,1189.63,1174.6162
182901,1185.64,1186.5563
182902,1182.03,1182.6322
182903,1187.25,1180.6361
182904,1181.78,1185.7606
182905,1185.12,1180.2054
182906,1183.36,1184.2307
182907,1176.07,1182.022
182908,1179.92,1175.6302
182909,1186.31,1179.6743
182910,1192.22,1184.9053
182911,1189.72,1190.2546
182912,1179.51,1187.9036
182913,1183.92,1178.9723
182914,1193.38,1183.7941
182915,1215.8,1191.7148
182916,1211.21,1212.4744
182917,1202.12,1207.2164
182918,1199.94,1200.7235
182919,1198.65,1199.2687
182920,1188.52,1197.8911
182921,1193.19,1188.386
182922,1184.27,1193.4434
182923,1181.01,1183.9576
182924,1183.9,1181.7997
182925,1189.35,1183.9685
182926,1191.27,1188.5468
182927,1187.04,1189.9869
182928,1209.61,1186.1539
182929,1208.26,1207.8448
182930,1212.09,1204.673
182931,1214.99,1210.066
182932,1219.63,1212.5581
182933,1203.6,1217.309
182934,1286.02,1202.2411
182935,1300.09,1281.9565
182936,1294.92,1288.6377
182937,1301.69,1288.7783
182938,1295.12,1296.895
182939,1324.32,1290.9592
182940,1328.63,1320.4408
182941,1323.39,1322.7327
182942,1314.02,1319.8839
182943,1321.61,1312.0491
182944,1330.94,1320.2468
182945,1345.87,1328.4501
182946,1335.78,1342.8143
182947,1321.27,1332.9164
182948,1315.0,1320.9209
182949,1314.3,1315.5977
182950,1254.99,1314.7311
182951,1259.12,1257.9927
182952,1275.3,1265.9862
182953,1253.49,1276.9451
182954,1266.07,1254.9161
182955,1273.83,1268.6561
182956,1276.69,1273.2432
182957,1277.35,1275.938
182958,1271.9,1276.4895
182959,1292.31,1271.3668
182960,1290.0,1291.1628
182961,1300.23,1287.186
182962,1297.2,1298.4528
182963,1334.57,1294.774
182964,1326.98,1331.5232
182965,1332.37,1321.7026
182966,1329.91,1330.024
182967,1325.44,1327.1166
182968,1310.47,1323.8972
182969,1314.94,1310.0581
182970,1322.43,1315.3833
182971,1324.14,1321.4211
182972,1316.67,1322.8535
182973,1296.99,1316.0093
182974,1295.82,1297.9023
182975,1299.28,1297.744
182976,1300.87,1299.8414
182977,1287.14,1300.8727
182978,1287.71,1287.6456
182979,1296.72,1289.0768
182980,1301.22,1296.584
182981,1292.38,1300.1215
182982,1270.01,1291.7668
182983,1262.74,1271.316
182984,1248.18,1265.4208
182985,1255.33,1250.6041
182986,1253.26,1257.6937
182987,1252.32,1253.8271
182988,1238.05,1253.1807
182989,1225.52,1239.1989
182990,1238.0,1228.0659
182991,1239.11,1239.5398
182992,1245.4,1238.5378
182993,1244.11,1244.9078
182994,1238.89,1243.036
182995,1234.52,1238.5475
182996,1244.22,1234.6365
182997,1246.46,1243.7731
182998,1253.91,1244.8495
182999,1265.78,1252.3478
183000,1271.34,1263.2089
183001,1255.89,1268.2657
183002,1265.81,1254.1523
183003,1264.44,1265.2474
183004,1268.88,1262.4661
183005,1277.74,1267.6134
183006,1280.8,1275.6652
183007,1278.33,1278.4138
183008,1274.54,1276.5548
183009,1272.72,1273.5038
183010,1283.29,1272.0803
183011,1281.52,1282.1462
183012,1273.74,1279.6771
183013,1277.94,1273.1501
183014,1277.0,1277.6313
183015,1279.4,1276.0446
183016,1273.0,1278.6864
183017,1271.18,1272.354
183018,1275.76,1271.2643
183019,1277.79,1275.3165
183020,1287.23,1276.7946
183021,1281.71,1285.8625
183022,1275.7,1280.0701
183023,1275.85,1275.4073
183024,1271.59,1275.6769
183025,1271.03,1271.3204
183026,1277.78,1271.0789
183027,1290.9,1277.1956
183028,1295.45,1289.108
183029,1299.73,1292.91
183030,1291.21,1297.5402
183031,1283.59,1289.553
183032,1254.8,1283.3867
183033,1206.72,1256.2087
183034,1222.2,1212.3656
183035,1261.99,1228.5372
183036,1263.3,1261.3628
183037,1275.17,1260.1815
183038,1259.33,1273.3903
183039,1260.18,1257.4741
183040,1241.52,1260.348
183041,1235.7,1241.6233
183042,1244.9,1237.621
183043,1250.21,1245.3922
183044,1259.73,1249.2545
183045,1258.11,1258.2765
183046,1262.32,1256.2936
183047,1274.3,1261.0521
183048,1278.46,1272.0775
183049,1278.51,1275.6018
183050,1267.06,1276.2723
183051,1264.42,1265.8663
183052,1265.64,1264.4279
183053,1268.8,1265.2025
183054,1267.08,1268.0276
183055,1274.04,1266.2202
183056,1262.39,1273.1476
183057,1259.42,1261.4937
183058,1245.86,1259.9829
183059,1246.02,1246.5645
183060,1258.23,1247.4847
183061,1271.48,1257.9691
183062,1269.46,1269.5125
183063,1269.74,1267.2863
183064,1268.91,1268.5276
183065,1277.34,1267.6866
183066,1274.45,1275.9227
183067,1280.39,1272.6168
183068,1277.97,1279.1213
183069,1273.88,1276.3179
183070,1284.56,1273.1455
183071,1289.28,1283.5122
183072,1283.56,1287.0991
183073,1276.98,1282.0936
183074,1272.23,1276.616
183075,1276.5,1272.3485
183076,1271.5,1276.4003
183077,1275.44,1271.0208
183078,1274.87,1275.3306
183079,1273.41,1274.1091
183080,1276.68,1272.994
183081,1287.51,1276.0981
183082,1283.05,1286.0575
183083,1276.74,1281.2595
183084,1270.0,1276.2953
183085,1263.69,1270.1179
183086,1262.31,1264.2975
183087,1259.34,1262.9711
183088,1262.36,1259.7399
183089,1258.15,1262.5737
183090,1265.15,1257.9995
183091,1257.47,1264.9971
183092,1241.74,1256.8053
183093,1245.18,1242.8312
183094,1250.38,1246.604
183095,1247.49,1250.1499
183096,1251.22,1247.078
183097,1254.52,1250.9398
183098,1261.01,1253.5104
183099,1261.32,1259.6294
183100,1265.39,1259.6418
183101,1270.79,1263.9541
183102,1265.4,1268.8906
183103,1266.39,1263.7933
183104,1263.52,1265.5851
183105,1253.57,1262.5741
183106,1266.41,1253.5278
183107,1261.67,1266.2562
183108,1262.29,1260.205
183109,1263.21,1261.9529
183110,1265.29,1262.406
183111,1262.23,1264.4193
183112,1263.83,1261.4042
183113,1265.85,1263.2908
183114,1264.12,1264.9056
183115,1259.72,1263.2489
183116,1254.65,1259.3274
183117,1258.33,1254.7378
183118,1258.09,1258.3015
183119,1260.5,1257.4319
183120,1260.44,1259.9048
183121,1255.61,1259.5857
183122,1266.64,1255.156
183123,1268.73,1265.9373
183124,1262.31,1266.8212
183125,1262.46,1261.3228
183126,1262.48,1262.0679
183127,1266.14,1261.7585
183128,1260.27,1265.2843
183129,1266.11,1259.447
183130,1270.14,1265.6609
183131,1276.5,1268.6924
183132,1280.78,1274.8662
183133,1273.95,1278.7535
183134,1273.18,1272.4838
183135,1274.8,1272.6332
183136,1276.21,1273.9235
183137,1269.41,1275.206
183138,1272.72,1268.779
183139,1271.73,1272.5306
